name,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,like
אדון שוקו,0.496,https://api.spotify.com/v1/audio-analysis/74a55w3JIJDMGV16aSoR74,0.765,211000,0.5329999999999999,74a55w3JIJDMGV16aSoR74,6.670000000000001e-05,2,0.114,-13.167,1,0.028999999999999998,104.87299999999999,4,https://api.spotify.com/v1/tracks/74a55w3JIJDMGV16aSoR74,audio_features,spotify:track:74a55w3JIJDMGV16aSoR74,0.7559999999999999,1.0
just ask,0.9,https://api.spotify.com/v1/audio-analysis/299vmLW2iaQxe8y9HLWNiH,0.51,173846,0.213,299vmLW2iaQxe8y9HLWNiH,0.0487,6,0.0978,-6.7170000000000005,0,0.17600000000000002,77.976,4,https://api.spotify.com/v1/tracks/299vmLW2iaQxe8y9HLWNiH,audio_features,spotify:track:299vmLW2iaQxe8y9HLWNiH,0.173,1.0
What is Love?,0.0846,https://api.spotify.com/v1/audio-analysis/5m95gCTAiHshTaajznt5fA,0.573,208238,0.91,5m95gCTAiHshTaajznt5fA,0.0,8,0.266,-1.578,1,0.064,169.982,4,https://api.spotify.com/v1/tracks/5m95gCTAiHshTaajznt5fA,audio_features,spotify:track:5m95gCTAiHshTaajznt5fA,0.602,0.0
Better Left Unsaid,0.0043100000000000005,https://api.spotify.com/v1/audio-analysis/6zWBBXjIR8acAsILUwgjnX,0.7809999999999999,258071,0.46,6zWBBXjIR8acAsILUwgjnX,0.0955,10,0.106,-6.935,0,0.0406,105.99,4,https://api.spotify.com/v1/tracks/6zWBBXjIR8acAsILUwgjnX,audio_features,spotify:track:6zWBBXjIR8acAsILUwgjnX,0.251,1.0
Leave Her Wild,0.0394,https://api.spotify.com/v1/audio-analysis/5cuYa1jn3hohHZJCGC0B7d,0.402,199629,0.754,5cuYa1jn3hohHZJCGC0B7d,0.0,0,0.128,-5.268,1,0.0571,173.887,4,https://api.spotify.com/v1/tracks/5cuYa1jn3hohHZJCGC0B7d,audio_features,spotify:track:5cuYa1jn3hohHZJCGC0B7d,0.502,0.0
Refrigerator Door,0.0111,https://api.spotify.com/v1/audio-analysis/1b0YOwtdW5ibaAhHEsbdjB,0.526,204240,0.868,1b0YOwtdW5ibaAhHEsbdjB,6.22e-06,1,0.12,-4.396,1,0.0491,75.007,4,https://api.spotify.com/v1/tracks/1b0YOwtdW5ibaAhHEsbdjB,audio_features,spotify:track:1b0YOwtdW5ibaAhHEsbdjB,0.626,0.0
From the Grave,0.0636,https://api.spotify.com/v1/audio-analysis/6rxziHRkOEcBgKUIzPMzW2,0.381,199253,0.693,6rxziHRkOEcBgKUIzPMzW2,0.0,9,0.14,-5.251,1,0.062,76.082,4,https://api.spotify.com/v1/tracks/6rxziHRkOEcBgKUIzPMzW2,audio_features,spotify:track:6rxziHRkOEcBgKUIzPMzW2,0.192,1.0
Drunk Me,0.19899999999999998,https://api.spotify.com/v1/audio-analysis/1G4cdOtF36ZCs6i2dZoC87,0.499,211768,0.797,1G4cdOtF36ZCs6i2dZoC87,0.0,2,0.0933,-3.77,1,0.0554,176.024,4,https://api.spotify.com/v1/tracks/1G4cdOtF36ZCs6i2dZoC87,audio_features,spotify:track:1G4cdOtF36ZCs6i2dZoC87,0.408,1.0
Faking It,0.319,https://api.spotify.com/v1/audio-analysis/0pJPdSVti6cTM1Q6xYGmcf,0.7759999999999999,240093,0.589,0pJPdSVti6cTM1Q6xYGmcf,0.0,9,0.0715,-4.543,0,0.115,120.03399999999999,4,https://api.spotify.com/v1/tracks/0pJPdSVti6cTM1Q6xYGmcf,audio_features,spotify:track:0pJPdSVti6cTM1Q6xYGmcf,0.6679999999999999,1.0
It All Comes Out in the Wash,0.00106,https://api.spotify.com/v1/audio-analysis/5QZFaimQx9Hgv0hZQp9hpp,0.602,214787,0.73,5QZFaimQx9Hgv0hZQp9hpp,0.000115,0,0.095,-4.925,1,0.0314,164.02700000000004,4,https://api.spotify.com/v1/tracks/5QZFaimQx9Hgv0hZQp9hpp,audio_features,spotify:track:5QZFaimQx9Hgv0hZQp9hpp,0.923,0.0
"Psycho, Pt. 2",0.775,https://api.spotify.com/v1/audio-analysis/26OhjtaTamFocE08t83ml6,0.7659999999999999,161985,0.5479999999999999,26OhjtaTamFocE08t83ml6,5.57e-06,10,0.1,-4.29,1,0.235,82.944,4,https://api.spotify.com/v1/tracks/26OhjtaTamFocE08t83ml6,audio_features,spotify:track:26OhjtaTamFocE08t83ml6,0.424,1.0
Not Good Enough For Truth In Cliche',0.006999999999999999,https://api.spotify.com/v1/audio-analysis/7ecWgcVi2ibroI9FDMYGXC,0.3720000000000001,231507,0.904,7ecWgcVi2ibroI9FDMYGXC,1.34e-06,5,0.112,-4.438,1,0.106,159.08100000000005,4,https://api.spotify.com/v1/tracks/7ecWgcVi2ibroI9FDMYGXC,audio_features,spotify:track:7ecWgcVi2ibroI9FDMYGXC,0.362,0.0
The Quest(ion),0.361,https://api.spotify.com/v1/audio-analysis/4eYlt1gnH69OGGDR6tXRyt,0.6829999999999999,213021,0.6990000000000001,4eYlt1gnH69OGGDR6tXRyt,2.9100000000000006e-05,11,0.3,-7.528,0,0.212,90.00200000000002,4,https://api.spotify.com/v1/tracks/4eYlt1gnH69OGGDR6tXRyt,audio_features,spotify:track:4eYlt1gnH69OGGDR6tXRyt,0.764,0.0
Temporary,0.0348,https://api.spotify.com/v1/audio-analysis/52AtuDhDYHavraoyirpylv,0.715,151665,0.363,52AtuDhDYHavraoyirpylv,0.0,8,0.0637,-8.265,1,0.0433,87.01700000000002,4,https://api.spotify.com/v1/tracks/52AtuDhDYHavraoyirpylv,audio_features,spotify:track:52AtuDhDYHavraoyirpylv,0.34700000000000003,1.0
Someone I Used To Know,0.000927,https://api.spotify.com/v1/audio-analysis/1SVqPKwkGssw1ao0Jqmx2b,0.621,209264,0.746,1SVqPKwkGssw1ao0Jqmx2b,0.00108,6,0.102,-5.69,0,0.03,107.953,4,https://api.spotify.com/v1/tracks/1SVqPKwkGssw1ao0Jqmx2b,audio_features,spotify:track:1SVqPKwkGssw1ao0Jqmx2b,0.334,0.0
Earth,0.639,https://api.spotify.com/v1/audio-analysis/2S1LebN6AXXQqJolBxlWgO,0.6940000000000001,281500,0.664,2S1LebN6AXXQqJolBxlWgO,0.0,2,0.0929,-4.649,1,0.05,95.941,4,https://api.spotify.com/v1/tracks/2S1LebN6AXXQqJolBxlWgO,audio_features,spotify:track:2S1LebN6AXXQqJolBxlWgO,0.6759999999999999,1.0
Sober,0.124,https://api.spotify.com/v1/audio-analysis/5NhlpQ6BOIz3S5welptk1W,0.7070000000000001,252026,0.562,5NhlpQ6BOIz3S5welptk1W,1.58e-05,0,0.561,-7.621,1,0.0305,98.094,4,https://api.spotify.com/v1/tracks/5NhlpQ6BOIz3S5welptk1W,audio_features,spotify:track:5NhlpQ6BOIz3S5welptk1W,0.418,1.0
Safe and Sound (Zion-I Remix),0.0411,https://api.spotify.com/v1/audio-analysis/5XLmVcKQ36SQF5KuDlYfNO,0.799,230480,0.647,5XLmVcKQ36SQF5KuDlYfNO,0.0,1,0.0624,-4.812,1,0.13699999999999998,81.492,4,https://api.spotify.com/v1/tracks/5XLmVcKQ36SQF5KuDlYfNO,audio_features,spotify:track:5XLmVcKQ36SQF5KuDlYfNO,0.7879999999999999,1.0
Things That Rhyme With Orange,0.016,https://api.spotify.com/v1/audio-analysis/2XxL7uP5jLUig3Ui2mnSq4,0.458,204440,0.939,2XxL7uP5jLUig3Ui2mnSq4,0.0,5,0.28800000000000003,-3.702,1,0.115,168.158,4,https://api.spotify.com/v1/tracks/2XxL7uP5jLUig3Ui2mnSq4,audio_features,spotify:track:2XxL7uP5jLUig3Ui2mnSq4,0.447,0.0
Can't Be Saved,6.25e-06,https://api.spotify.com/v1/audio-analysis/2EvalalR3ea41HYRywdNKc,0.33,187640,0.962,2EvalalR3ea41HYRywdNKc,0.00053,2,0.229,-3.289,1,0.0982,170.019,4,https://api.spotify.com/v1/tracks/2EvalalR3ea41HYRywdNKc,audio_features,spotify:track:2EvalalR3ea41HYRywdNKc,0.489,0.0
La Vie en Rose,0.0899,https://api.spotify.com/v1/audio-analysis/1fRaznZsAB2i63TtmYv2Hc,0.698,218994,0.908,1fRaznZsAB2i63TtmYv2Hc,0.0,9,0.115,-1.211,0,0.0548,115.975,4,https://api.spotify.com/v1/tracks/1fRaznZsAB2i63TtmYv2Hc,audio_features,spotify:track:1fRaznZsAB2i63TtmYv2Hc,0.606,0.0
Sleepless Nights (feat. Nightly),0.0405,https://api.spotify.com/v1/audio-analysis/2WPYetFgb9kYw5Inx8mD3o,0.6609999999999999,196200,0.705,2WPYetFgb9kYw5Inx8mD3o,6.51e-06,11,0.203,-5.949,1,0.0351,139.984,4,https://api.spotify.com/v1/tracks/2WPYetFgb9kYw5Inx8mD3o,audio_features,spotify:track:2WPYetFgb9kYw5Inx8mD3o,0.502,1.0
Until the Day I Die,0.127,https://api.spotify.com/v1/audio-analysis/4w6mSxebOG12tvw1bm9oxu,0.597,235200,0.931,4w6mSxebOG12tvw1bm9oxu,0.0,11,0.0504,-4.591,0,0.0984,92.003,4,https://api.spotify.com/v1/tracks/4w6mSxebOG12tvw1bm9oxu,audio_features,spotify:track:4w6mSxebOG12tvw1bm9oxu,0.534,0.0
1994,0.279,https://api.spotify.com/v1/audio-analysis/6VPdZLQmoTNu75CrnjhXay,0.774,184028,0.619,6VPdZLQmoTNu75CrnjhXay,3.31e-06,8,0.194,-6.183,1,0.0641,87.02,4,https://api.spotify.com/v1/tracks/6VPdZLQmoTNu75CrnjhXay,audio_features,spotify:track:6VPdZLQmoTNu75CrnjhXay,0.866,1.0
Leave Out All The Rest,0.209,https://api.spotify.com/v1/audio-analysis/0sp00HSXkQyqTa6QqM0O8V,0.509,209307,0.629,0sp00HSXkQyqTa6QqM0O8V,1.99e-06,0,0.369,-6.434,1,0.0335,80.012,4,https://api.spotify.com/v1/tracks/0sp00HSXkQyqTa6QqM0O8V,audio_features,spotify:track:0sp00HSXkQyqTa6QqM0O8V,0.237,0.0
Talk Slow,0.09,https://api.spotify.com/v1/audio-analysis/4T45Mh70gFLu7ggUUFdyOf,0.74,164544,0.5429999999999999,4T45Mh70gFLu7ggUUFdyOf,0.0,7,0.135,-7.2010000000000005,1,0.108,157.987,4,https://api.spotify.com/v1/tracks/4T45Mh70gFLu7ggUUFdyOf,audio_features,spotify:track:4T45Mh70gFLu7ggUUFdyOf,0.46,1.0
Wow.,0.163,https://api.spotify.com/v1/audio-analysis/6MWtB6iiXyIwun0YzU6DFP,0.833,149520,0.539,6MWtB6iiXyIwun0YzU6DFP,2.1000000000000002e-06,11,0.10099999999999999,-7.399,0,0.17800000000000002,99.947,4,https://api.spotify.com/v1/tracks/6MWtB6iiXyIwun0YzU6DFP,audio_features,spotify:track:6MWtB6iiXyIwun0YzU6DFP,0.385,1.0
Even If It Breaks Your Heart,0.00015900000000000002,https://api.spotify.com/v1/audio-analysis/0Nu9WA8kEbBWEsay2s8Q0U,0.667,220520,0.527,0Nu9WA8kEbBWEsay2s8Q0U,0.0117,0,0.0969,-4.6,1,0.0277,104.03200000000001,4,https://api.spotify.com/v1/tracks/0Nu9WA8kEbBWEsay2s8Q0U,audio_features,spotify:track:0Nu9WA8kEbBWEsay2s8Q0U,0.664,1.0
Quitting the Gym (feat. Vngr),0.171,https://api.spotify.com/v1/audio-analysis/1ZOqweqdxN6hLc4fQq7ptX,0.498,95626,0.33899999999999997,1ZOqweqdxN6hLc4fQq7ptX,0.0634,9,0.615,-13.929,1,0.0747,80.564,4,https://api.spotify.com/v1/tracks/1ZOqweqdxN6hLc4fQq7ptX,audio_features,spotify:track:1ZOqweqdxN6hLc4fQq7ptX,0.0915,1.0
"Ready, Set, Go!",0.0403,https://api.spotify.com/v1/audio-analysis/2X5qIi1k9mSUZRgTOTNR1G,0.502,214067,0.94,2X5qIi1k9mSUZRgTOTNR1G,0.0,6,0.353,-2.897,1,0.0514,139.97,4,https://api.spotify.com/v1/tracks/2X5qIi1k9mSUZRgTOTNR1G,audio_features,spotify:track:2X5qIi1k9mSUZRgTOTNR1G,0.605,0.0
Nightmare,0.00031800000000000003,https://api.spotify.com/v1/audio-analysis/4UEo1b0wWrtHMC8bVqPiH8,0.5539999999999999,374453,0.949,4UEo1b0wWrtHMC8bVqPiH8,9.98e-05,2,0.2,-4.928,1,0.0787,129.984,4,https://api.spotify.com/v1/tracks/4UEo1b0wWrtHMC8bVqPiH8,audio_features,spotify:track:4UEo1b0wWrtHMC8bVqPiH8,0.233,1.0
My Dagger Versus Your Sword,9.85e-05,https://api.spotify.com/v1/audio-analysis/4ky97pYTSCxdPVXdFGOhGE,0.56,178600,0.938,4ky97pYTSCxdPVXdFGOhGE,8.22e-05,5,0.258,-2.472,1,0.044,126.046,3,https://api.spotify.com/v1/tracks/4ky97pYTSCxdPVXdFGOhGE,audio_features,spotify:track:4ky97pYTSCxdPVXdFGOhGE,0.67,0.0
Odd Octubree,0.266,https://api.spotify.com/v1/audio-analysis/6PQ85zj5vEg6sct710Bfcl,0.403,534413,0.7390000000000001,6PQ85zj5vEg6sct710Bfcl,0.0004,4,0.508,-6.7170000000000005,0,0.293,86.16,4,https://api.spotify.com/v1/tracks/6PQ85zj5vEg6sct710Bfcl,audio_features,spotify:track:6PQ85zj5vEg6sct710Bfcl,0.575,1.0
Peer Pressure (feat. Julia Michaels),0.0299,https://api.spotify.com/v1/audio-analysis/4JWQC6gyYoPRnxRxk0ta2M,0.631,176880,0.715,4JWQC6gyYoPRnxRxk0ta2M,0.0,1,0.121,-6.0829999999999975,0,0.0277,135.826,4,https://api.spotify.com/v1/tracks/4JWQC6gyYoPRnxRxk0ta2M,audio_features,spotify:track:4JWQC6gyYoPRnxRxk0ta2M,0.42,1.0
Dream Glow (BTS World Original Soundtrack) - Pt. 1,0.0967,https://api.spotify.com/v1/audio-analysis/4c1WgUnHXq2LEncGHKgj1I,0.735,187458,0.74,4c1WgUnHXq2LEncGHKgj1I,0.0,0,0.101,-3.837,0,0.0519,141.948,4,https://api.spotify.com/v1/tracks/4c1WgUnHXq2LEncGHKgj1I,audio_features,spotify:track:4c1WgUnHXq2LEncGHKgj1I,0.541,0.0
Against the Grain (Acoustic),0.277,https://api.spotify.com/v1/audio-analysis/5X6clG1HdWAlYX36y69ic8,0.6859999999999999,371069,0.34,5X6clG1HdWAlYX36y69ic8,0.000593,4,0.107,-10.788,0,0.0682,141.01,4,https://api.spotify.com/v1/tracks/5X6clG1HdWAlYX36y69ic8,audio_features,spotify:track:5X6clG1HdWAlYX36y69ic8,0.314,1.0
There's A Drink For That,0.0081,https://api.spotify.com/v1/audio-analysis/1emssFw7IdIo26E9JDiJrz,0.628,184533,0.688,1emssFw7IdIo26E9JDiJrz,0.0,7,0.301,-6.2,1,0.0268,96.012,4,https://api.spotify.com/v1/tracks/1emssFw7IdIo26E9JDiJrz,audio_features,spotify:track:1emssFw7IdIo26E9JDiJrz,0.6990000000000001,0.0
Superhuman,0.0438,https://api.spotify.com/v1/audio-analysis/4baWaXmm0BFFT3Qe3uSvs9,0.679,237853,0.797,4baWaXmm0BFFT3Qe3uSvs9,0.0,2,0.0748,-4.627,1,0.338,117.018,4,https://api.spotify.com/v1/tracks/4baWaXmm0BFFT3Qe3uSvs9,audio_features,spotify:track:4baWaXmm0BFFT3Qe3uSvs9,0.609,0.0
Gotta Go,0.0741,https://api.spotify.com/v1/audio-analysis/0xq4ZTcmwBfkPGo4RRKmMe,0.53,221813,0.829,0xq4ZTcmwBfkPGo4RRKmMe,0.0,3,0.0993,-2.526,0,0.0445,101.85,4,https://api.spotify.com/v1/tracks/0xq4ZTcmwBfkPGo4RRKmMe,audio_features,spotify:track:0xq4ZTcmwBfkPGo4RRKmMe,0.423,0.0
crushcrushcrush,0.000218,https://api.spotify.com/v1/audio-analysis/3VA4sjTMSTTF02hFGmlpJh,0.631,189373,0.7929999999999999,3VA4sjTMSTTF02hFGmlpJh,5.65e-05,1,0.0976,-4.086,0,0.0468,136.96,4,https://api.spotify.com/v1/tracks/3VA4sjTMSTTF02hFGmlpJh,audio_features,spotify:track:3VA4sjTMSTTF02hFGmlpJh,0.648,0.0
One Step Closer,0.0014,https://api.spotify.com/v1/audio-analysis/3K4HG9evC7dg3N0R9cYqk4,0.4920000000000001,157333,0.969,3K4HG9evC7dg3N0R9cYqk4,1.32e-06,9,0.0787,-4.419,1,0.0491,95.136,4,https://api.spotify.com/v1/tracks/3K4HG9evC7dg3N0R9cYqk4,audio_features,spotify:track:3K4HG9evC7dg3N0R9cYqk4,0.5379999999999999,0.0
Pray (High Valyrian),0.47600000000000003,https://api.spotify.com/v1/audio-analysis/5dvJQOOVIeN4kmcGtYQqgG,0.483,234720,0.462,5dvJQOOVIeN4kmcGtYQqgG,0.7909999999999999,0,0.807,-11.539000000000001,0,0.0324,119.979,4,https://api.spotify.com/v1/tracks/5dvJQOOVIeN4kmcGtYQqgG,audio_features,spotify:track:5dvJQOOVIeN4kmcGtYQqgG,0.142,1.0
BIRTHDAY,0.0163,https://api.spotify.com/v1/audio-analysis/3jsWXhE5NuPWQ4IHplv2zt,0.687,185796,0.843,3jsWXhE5NuPWQ4IHplv2zt,9.96e-06,7,0.0372,-4.242,1,0.109,180.055,4,https://api.spotify.com/v1/tracks/3jsWXhE5NuPWQ4IHplv2zt,audio_features,spotify:track:3jsWXhE5NuPWQ4IHplv2zt,0.597,0.0
On To The Next One,0.004,https://api.spotify.com/v1/audio-analysis/3vxSlOZf1rOU5jaNxj7Dax,0.55,187849,0.873,3vxSlOZf1rOU5jaNxj7Dax,0.0,8,0.225,-5.206,1,0.0475,106.026,4,https://api.spotify.com/v1/tracks/3vxSlOZf1rOU5jaNxj7Dax,audio_features,spotify:track:3vxSlOZf1rOU5jaNxj7Dax,0.552,0.0
GIRL,0.0677,https://api.spotify.com/v1/audio-analysis/0u3zalSKQIUJ0foEGILmxe,0.44,250664,0.7929999999999999,0u3zalSKQIUJ0foEGILmxe,0.0,6,0.0788,-3.95,1,0.0502,143.599,4,https://api.spotify.com/v1/tracks/0u3zalSKQIUJ0foEGILmxe,audio_features,spotify:track:0u3zalSKQIUJ0foEGILmxe,0.447,0.0
You Are So Beautiful,0.00937,https://api.spotify.com/v1/audio-analysis/5npLaLy3K064QvAXE6nu7B,0.447,167555,0.8909999999999999,5npLaLy3K064QvAXE6nu7B,0.0,8,0.337,-5.207999999999998,1,0.0629,94.88,4,https://api.spotify.com/v1/tracks/5npLaLy3K064QvAXE6nu7B,audio_features,spotify:track:5npLaLy3K064QvAXE6nu7B,0.617,0.0
Pretty Handsome Awkward,0.00441,https://api.spotify.com/v1/audio-analysis/31U973mnOviVhT13gf1mEj,0.539,215147,0.977,31U973mnOviVhT13gf1mEj,0.0,0,0.943,-3.738,1,0.0743,104.978,4,https://api.spotify.com/v1/tracks/31U973mnOviVhT13gf1mEj,audio_features,spotify:track:31U973mnOviVhT13gf1mEj,0.261,0.0
Prayed For You,0.0851,https://api.spotify.com/v1/audio-analysis/1cmnChE57SpRJR2oFNcTpv,0.595,210373,0.698,1cmnChE57SpRJR2oFNcTpv,0.0,9,0.106,-5.836,1,0.0361,140.035,4,https://api.spotify.com/v1/tracks/1cmnChE57SpRJR2oFNcTpv,audio_features,spotify:track:1cmnChE57SpRJR2oFNcTpv,0.518,0.0
Sunday Candy,0.53,https://api.spotify.com/v1/audio-analysis/6fTdcGsjxlAD9PSkoPaLMX,0.511,226014,0.596,6fTdcGsjxlAD9PSkoPaLMX,0.0,0,0.0798,-6.56,1,0.224,158.063,4,https://api.spotify.com/v1/tracks/6fTdcGsjxlAD9PSkoPaLMX,audio_features,spotify:track:6fTdcGsjxlAD9PSkoPaLMX,0.5539999999999999,1.0
Krwlng (feat. Aaron Lewis),0.08800000000000001,https://api.spotify.com/v1/audio-analysis/1Hg2egRryMkCdXqXmXki3A,0.415,340253,0.528,1Hg2egRryMkCdXqXmXki3A,0.00595,4,0.0746,-7.564,1,0.0293,105.217,4,https://api.spotify.com/v1/tracks/1Hg2egRryMkCdXqXmXki3A,audio_features,spotify:track:1Hg2egRryMkCdXqXmXki3A,0.0479,0.0
Lifeline,0.18899999999999997,https://api.spotify.com/v1/audio-analysis/6nQ5BgxkRV5adJWZ5J3yhO,0.513,173347,0.747,6nQ5BgxkRV5adJWZ5J3yhO,0.0692,3,0.0731,-10.356,0,0.0362,158.388,4,https://api.spotify.com/v1/tracks/6nQ5BgxkRV5adJWZ5J3yhO,audio_features,spotify:track:6nQ5BgxkRV5adJWZ5J3yhO,0.825,1.0
It's All Over,0.00305,https://api.spotify.com/v1/audio-analysis/2QZxpZDfJjhEGclSszvMVX,0.321,249320,0.82,2QZxpZDfJjhEGclSszvMVX,0.0,0,0.34,-4.459,0,0.0422,166.859,4,https://api.spotify.com/v1/tracks/2QZxpZDfJjhEGclSszvMVX,audio_features,spotify:track:2QZxpZDfJjhEGclSszvMVX,0.198,1.0
Glow,0.371,https://api.spotify.com/v1/audio-analysis/5MmMzl91YtBpErwCcVbnG2,0.8290000000000001,140339,0.406,5MmMzl91YtBpErwCcVbnG2,9.7e-06,8,0.114,-6.881,1,0.037000000000000005,117.938,4,https://api.spotify.com/v1/tracks/5MmMzl91YtBpErwCcVbnG2,audio_features,spotify:track:5MmMzl91YtBpErwCcVbnG2,0.789,1.0
Waiting On the World to Change,0.159,https://api.spotify.com/v1/audio-analysis/5imShWWzwqfAJ9gXFpGAQh,0.5770000000000001,201173,0.7559999999999999,5imShWWzwqfAJ9gXFpGAQh,0.000232,2,0.249,-5.82,1,0.115,176.75,4,https://api.spotify.com/v1/tracks/5imShWWzwqfAJ9gXFpGAQh,audio_features,spotify:track:5imShWWzwqfAJ9gXFpGAQh,0.6629999999999999,1.0
Breathe For You,0.126,https://api.spotify.com/v1/audio-analysis/03XXbMFb0v4Yb4u26oJELG,0.701,213707,0.676,03XXbMFb0v4Yb4u26oJELG,0.0,5,0.142,-4.483,0,0.0413,125.007,4,https://api.spotify.com/v1/tracks/03XXbMFb0v4Yb4u26oJELG,audio_features,spotify:track:03XXbMFb0v4Yb4u26oJELG,0.451,0.0
Lunacy Fringe,0.00143,https://api.spotify.com/v1/audio-analysis/2A4aYsLt5rquRhbbPISx8E,0.541,220987,0.607,2A4aYsLt5rquRhbbPISx8E,0.0,8,0.133,-7.601,0,0.0398,147.042,4,https://api.spotify.com/v1/tracks/2A4aYsLt5rquRhbbPISx8E,audio_features,spotify:track:2A4aYsLt5rquRhbbPISx8E,0.613,0.0
We Fcuk,0.245,https://api.spotify.com/v1/audio-analysis/1Gl5q0YIz7WfYqZQOV4FPd,0.614,155520,0.6859999999999999,1Gl5q0YIz7WfYqZQOV4FPd,0.0,1,0.0659,-6.141,1,0.214,85.023,4,https://api.spotify.com/v1/tracks/1Gl5q0YIz7WfYqZQOV4FPd,audio_features,spotify:track:1Gl5q0YIz7WfYqZQOV4FPd,0.281,1.0
Fashionably Late,0.00777,https://api.spotify.com/v1/audio-analysis/1Ej5sZSIn0wMgrMgvmhWKY,0.675,213371,0.97,1Ej5sZSIn0wMgrMgvmhWKY,0.0,8,0.331,-2.164,1,0.0613,106.973,4,https://api.spotify.com/v1/tracks/1Ej5sZSIn0wMgrMgvmhWKY,audio_features,spotify:track:1Ej5sZSIn0wMgrMgvmhWKY,0.568,0.0
Crazy Love,0.468,https://api.spotify.com/v1/audio-analysis/2hIHIivJpNiq0ucik6lF5S,0.779,211837,0.595,2hIHIivJpNiq0ucik6lF5S,0.0,10,0.3,-4.221,1,0.0501,97.879,3,https://api.spotify.com/v1/tracks/2hIHIivJpNiq0ucik6lF5S,audio_features,spotify:track:2hIHIivJpNiq0ucik6lF5S,0.561,1.0
Hard to Love,0.11199999999999999,https://api.spotify.com/v1/audio-analysis/6KdmNK9MogmGcnO3wNZHhp,0.753,230587,0.785,6KdmNK9MogmGcnO3wNZHhp,0.00019099999999999998,2,0.0633,-6.53,1,0.174,148.015,4,https://api.spotify.com/v1/tracks/6KdmNK9MogmGcnO3wNZHhp,audio_features,spotify:track:6KdmNK9MogmGcnO3wNZHhp,0.85,1.0
Overflow,0.589,https://api.spotify.com/v1/audio-analysis/1e4VI5FvKgh1BYWhxMINnl,0.757,226720,0.629,1e4VI5FvKgh1BYWhxMINnl,0.285,10,0.195,-8.376,0,0.0685,73.007,4,https://api.spotify.com/v1/tracks/1e4VI5FvKgh1BYWhxMINnl,audio_features,spotify:track:1e4VI5FvKgh1BYWhxMINnl,0.6809999999999999,1.0
Coffee,0.438,https://api.spotify.com/v1/audio-analysis/4vskOzqaYFNGGkHLTG7xAf,0.486,251294,0.4970000000000001,4vskOzqaYFNGGkHLTG7xAf,3.01e-06,1,0.355,-8.98,1,0.117,109.423,4,https://api.spotify.com/v1/tracks/4vskOzqaYFNGGkHLTG7xAf,audio_features,spotify:track:4vskOzqaYFNGGkHLTG7xAf,0.285,1.0
All Night (BTS World Original Soundtrack) [Pt. 3],0.193,https://api.spotify.com/v1/audio-analysis/70sKIAQgaVN2zWEEyOpyMZ,0.725,216874,0.706,70sKIAQgaVN2zWEEyOpyMZ,0.0,5,0.109,-4.766,1,0.121,120.042,4,https://api.spotify.com/v1/tracks/70sKIAQgaVN2zWEEyOpyMZ,audio_features,spotify:track:70sKIAQgaVN2zWEEyOpyMZ,0.667,0.0
Slide,0.498,https://api.spotify.com/v1/audio-analysis/7tr2za8SQg2CI8EDgrdtNl,0.736,230813,0.795,7tr2za8SQg2CI8EDgrdtNl,1.21e-06,1,0.254,-3.299,0,0.0545,104.066,4,https://api.spotify.com/v1/tracks/7tr2za8SQg2CI8EDgrdtNl,audio_features,spotify:track:7tr2za8SQg2CI8EDgrdtNl,0.511,1.0
The Greatest Lie,0.000181,https://api.spotify.com/v1/audio-analysis/3bGcJKiUsqoZxeWw3pnrlR,0.404,222187,0.8759999999999999,3bGcJKiUsqoZxeWw3pnrlR,0.0,1,0.149,-5.301,1,0.0456,82.986,4,https://api.spotify.com/v1/tracks/3bGcJKiUsqoZxeWw3pnrlR,audio_features,spotify:track:3bGcJKiUsqoZxeWw3pnrlR,0.247,0.0
Hakol,0.493,https://api.spotify.com/v1/audio-analysis/5036bKn0MfaWTRm1Ud62jr,0.586,206712,0.52,5036bKn0MfaWTRm1Ud62jr,0.0,3,0.0863,-5.456,0,0.0377,145.903,4,https://api.spotify.com/v1/tracks/5036bKn0MfaWTRm1Ud62jr,audio_features,spotify:track:5036bKn0MfaWTRm1Ud62jr,0.4320000000000001,1.0
The Feel Good Drag,0.0013,https://api.spotify.com/v1/audio-analysis/5sTVykpRs4eiZKn96bZogj,0.342,207360,0.677,5sTVykpRs4eiZKn96bZogj,0.00671,5,0.201,-11.906,0,0.0568,188.6,4,https://api.spotify.com/v1/tracks/5sTVykpRs4eiZKn96bZogj,audio_features,spotify:track:5sTVykpRs4eiZKn96bZogj,0.501,0.0
Kingdom of One,0.271,https://api.spotify.com/v1/audio-analysis/4pYeUDdI0WoiNNOrptcK85,0.443,215787,0.399,4pYeUDdI0WoiNNOrptcK85,0.0,10,0.12,-7.5779999999999985,0,0.0298,86.086,4,https://api.spotify.com/v1/tracks/4pYeUDdI0WoiNNOrptcK85,audio_features,spotify:track:4pYeUDdI0WoiNNOrptcK85,0.0787,1.0
